C:1, 0,0, D:East, S:\
C:8665, 73,35, D:East, S:.
C:8666, 73,36, D:East, S:.
C:8667, 73,37, D:East, S:.
C:8668, 73,38, D:East, S:.
C:8669, 73,39, D:East, S:.
C:8670, 73,40, D:East, S:.
C:8671, 73,41, D:East, S:.
C:8672, 73,42, D:East, S:.
C:8673, 73,43, D:East, S:.
C:8674, 73,44, D:East, S:.
C:8675, 73,45, D:East, S:-
C:8676, 73,46, D:East, S:.
C:8677, 73,47, D:East, S:.
C:8678, 91,41, D:East, S:.
C:8679, 91,42, D:East, S:.
C:8680, 91,43, D:East, S:.
C:8681, 91,44, D:East, S:.
C:8682, 91,45, D:East, S:.
C:8683, 91,46, D:East, S:.
C:8684, 91,47, D:East, S:.
C:8685, 91,48, D:East, S:.
C:8686, 91,49, D:East, S:.
C:8687, 91,50, D:East, S:.
C:8688, 91,51, D:East, S:.
C:8689, 91,52, D:East, S:.
C:8690, 91,53, D:East, S:.
C:8691, 91,54, D:East, S:.
C:8692, 91,55, D:East, S:.
C:8693, 91,56, D:East, S:.
C:8694, 91,57, D:East, S:.
C:8695, 91,58, D:East, S:.
C:8696, 91,59, D:East, S:|
C:8697, 90,59, D:North, S:.
C:8698, 89,59, D:North, S:\
C:8699, 89,58, D:West, S:.
C:8700, 89,57, D:West, S:.
C:8701, 89,56, D:West, S:.
C:8702, 89,55, D:West, S:.
C:8703, 89,54, D:West, S:.
C:8704, 89,53, D:West, S:/
C:8705, 90,53, D:South, S:.
C:8706, 91,53, D:South, S:.
C:8707, 92,53, D:South, S:.
C:8708, 93,53, D:South, S:.
C:8709, 94,53, D:South, S:.
C:8710, 95,53, D:South, S:.
C:8711, 96,53, D:South, S:.
C:8712, 97,53, D:South, S:.
C:8713, 98,53, D:South, S:.
C:8714, 99,53, D:South, S:.
C:8715, 100,53, D:South, S:.
C:8716, 101,53, D:South, S:.
C:8717, 102,53, D:South, S:.
C:8718, 103,53, D:South, S:-
C:8719, 103,52, D:West, S:.
C:8720, 103,51, D:West, S:.
C:8721, 103,50, D:West, S:.
C:8722, 103,49, D:West, S:.
C:8723, 103,48, D:West, S:.
C:8724, 103,47, D:West, S:.
C:8725, 103,46, D:West, S:.
C:8726, 103,45, D:West, S:.
C:8727, 103,44, D:West, S:.
C:8728, 103,43, D:West, S:.
C:8729, 103,42, D:West, S:.
C:8730, 103,41, D:West, S:-
C:8731, 103,40, D:West, S:.
C:8732, 103,39, D:West, S:.
C:8733, 103,54, D:East, S:.
C:8734, 103,55, D:East, S:.
C:8735, 92,59, D:South, S:.
C:8736, 93,59, D:South, S:.
C:8737, 94,59, D:South, S:.
C:8738, 95,59, D:South, S:.
C:8739, 96,59, D:South, S:.
C:8740, 97,59, D:South, S:\
C:8741, 97,60, D:East, S:.
C:8742, 97,61, D:East, S:-
C:8743, 97,62, D:East, S:.
C:8744, 97,63, D:East, S:.
C:8745, 97,64, D:East, S:.
C:8746, 97,65, D:East, S:.
C:8747, 97,66, D:East, S:.
C:8748, 97,67, D:East, S:.
C:8749, 97,68, D:East, S:.
C:8750, 97,69, D:East, S:.
C:8751, 97,70, D:East, S:.
C:8752, 97,71, D:East, S:.
C:8753, 97,72, D:East, S:|
C:8754, 96,72, D:North, S:.
C:8755, 95,72, D:North, S:.
C:8756, 94,72, D:North, S:/
C:8757, 94,73, D:East, S:.
C:8758, 94,74, D:East, S:.
C:8759, 94,75, D:East, S:\
C:8760, 95,75, D:South, S:.
C:8761, 96,75, D:South, S:.
C:8762, 97,75, D:South, S:.
C:8763, 98,75, D:South, S:.
C:8764, 99,75, D:South, S:.
C:8765, 100,75, D:South, S:.
C:8766, 101,75, D:South, S:.
C:8767, 102,75, D:South, S:.
C:8768, 103,75, D:South, S:.
C:8769, 104,75, D:South, S:.
C:8770, 105,75, D:South, S:/
C:8771, 105,74, D:West, S:.
C:8772, 105,73, D:West, S:.
C:8773, 105,72, D:West, S:.
C:8774, 105,71, D:West, S:.
C:8775, 105,70, D:West, S:.
C:8776, 105,69, D:West, S:.
C:8777, 105,68, D:West, S:-
C:8778, 105,67, D:West, S:/
C:8779, 106,67, D:South, S:.
C:8780, 107,67, D:South, S:.
C:8781, 108,67, D:South, S:.
C:8782, 109,67, D:South, S:.
C:8782, 110,67, D:South -> End.
C:8783, 98,72, D:South, S:.
C:8784, 99,72, D:South, S:.
C:8785, 100,72, D:South, S:.
C:8786, 101,72, D:South, S:.
C:8787, 102,72, D:South, S:.
C:8788, 103,72, D:South, S:.
C:8789, 104,72, D:South, S:.
C:8790, 105,72, D:South, S:.
C:8791, 106,72, D:South, S:.
C:8792, 107,72, D:South, S:.
C:8793, 108,72, D:South, S:.
C:8794, 109,72, D:South, S:/
C:8795, 109,71, D:West, S:.
C:8796, 109,70, D:West, S:.
C:8797, 109,69, D:West, S:.
C:8798, 109,68, D:West, S:.
C:8799, 109,67, D:West, S:.
C:8800, 109,66, D:West, S:|
C:8801, 108,66, D:North, S:.
C:8802, 107,66, D:North, S:|
C:8803, 106,66, D:North, S:.
C:8804, 105,66, D:North, S:.
C:8805, 104,66, D:North, S:.
C:8806, 103,66, D:North, S:.
C:8807, 102,66, D:North, S:.
C:8808, 101,66, D:North, S:.
C:8809, 100,66, D:North, S:.
C:8810, 99,66, D:North, S:.
C:8811, 98,66, D:North, S:.
C:8812, 97,66, D:North, S:.
C:8813, 96,66, D:North, S:.
C:8814, 95,66, D:North, S:.
C:8815, 94,66, D:North, S:.
C:8816, 93,66, D:North, S:.
C:8817, 92,66, D:North, S:.
C:8818, 91,66, D:North, S:.
C:8819, 90,66, D:North, S:.
C:8820, 89,66, D:North, S:/
C:8821, 89,67, D:East, S:.
C:8822, 89,68, D:East, S:.
C:8823, 89,69, D:East, S:.
C:8824, 89,70, D:East, S:-
C:8825, 89,71, D:East, S:.
C:8826, 89,72, D:East, S:.
C:8827, 89,73, D:East, S:.
C:8828, 89,74, D:East, S:.
C:8829, 89,75, D:East, S:.
C:8830, 89,76, D:East, S:.
C:8831, 89,77, D:East, S:.
C:8832, 89,78, D:East, S:.
C:8833, 89,79, D:East, S:.
C:8834, 89,80, D:East, S:.
C:8835, 89,81, D:East, S:.
C:8836, 89,82, D:East, S:.
C:8837, 89,83, D:East, S:.
C:8838, 89,84, D:East, S:.
C:8839, 89,85, D:East, S:.
C:8840, 89,86, D:East, S:.
C:8841, 89,87, D:East, S:.
C:8842, 89,88, D:East, S:.
C:8843, 89,89, D:East, S:.
C:8844, 89,90, D:East, S:.
C:8845, 89,91, D:East, S:.
C:8846, 89,92, D:East, S:.
C:8847, 89,93, D:East, S:.
C:8848, 89,94, D:East, S:.
C:8849, 89,95, D:East, S:.
C:8850, 89,96, D:East, S:/
C:8851, 88,96, D:North, S:.
C:8852, 87,96, D:North, S:.
C:8853, 86,96, D:North, S:.
C:8854, 85,96, D:North, S:.
C:8855, 84,96, D:North, S:.
C:8856, 83,96, D:North, S:.
C:8857, 82,96, D:North, S:.
C:8858, 81,96, D:North, S:.
C:8859, 80,96, D:North, S:.
C:8860, 79,96, D:North, S:.
C:8861, 78,96, D:North, S:.
C:8862, 77,96, D:North, S:.
C:8863, 76,96, D:North, S:-
C:8864, 76,95, D:West, S:.
C:8865, 76,94, D:West, S:.
C:8866, 76,93, D:West, S:.
C:8867, 76,92, D:West, S:.
C:8868, 76,91, D:West, S:.
C:8869, 76,90, D:West, S:.
C:8870, 76,89, D:West, S:.
C:8871, 76,88, D:West, S:.
C:8872, 76,87, D:West, S:.
C:8873, 76,86, D:West, S:.
C:8874, 76,85, D:West, S:.
C:8875, 76,84, D:West, S:.
C:8876, 76,83, D:West, S:|
C:8877, 75,83, D:North, S:.
C:8878, 74,83, D:North, S:.
C:8879, 73,83, D:North, S:.
C:8880, 72,83, D:North, S:.
C:8881, 71,83, D:North, S:.
C:8882, 70,83, D:North, S:.
C:8883, 69,83, D:North, S:.
C:8884, 68,83, D:North, S:.
C:8885, 67,83, D:North, S:.
C:8886, 66,83, D:North, S:.
C:8887, 65,83, D:North, S:.
C:8888, 64,83, D:North, S:.
C:8889, 63,83, D:North, S:.
C:8890, 62,83, D:North, S:.
C:8891, 61,83, D:North, S:.
C:8892, 60,83, D:North, S:.
C:8893, 59,83, D:North, S:.
C:8894, 58,83, D:North, S:.
C:8895, 57,83, D:North, S:.
C:8896, 56,83, D:North, S:.
C:8897, 55,83, D:North, S:|
C:8898, 54,83, D:North, S:.
C:8899, 53,83, D:North, S:.
C:8900, 52,83, D:North, S:.
C:8901, 51,83, D:North, S:.
C:8902, 50,83, D:North, S:.
C:8903, 49,83, D:North, S:.
C:8904, 48,83, D:North, S:.
C:8905, 47,83, D:North, S:.
C:8906, 46,83, D:North, S:.
C:8907, 45,83, D:North, S:.
C:8908, 44,83, D:North, S:.
C:8909, 43,83, D:North, S:.
C:8910, 42,83, D:North, S:.
C:8911, 41,83, D:North, S:.
C:8912, 40,83, D:North, S:.
C:8913, 39,83, D:North, S:.
C:8914, 38,83, D:North, S:.
C:8915, 37,83, D:North, S:.
C:8916, 36,83, D:North, S:.
C:8917, 35,83, D:North, S:.
C:8918, 34,83, D:North, S:.
C:8919, 33,83, D:North, S:.
C:8920, 32,83, D:North, S:.
C:8921, 31,83, D:North, S:.
C:8922, 30,83, D:North, S:.
C:8923, 29,83, D:North, S:.
C:8924, 28,83, D:North, S:.
C:8925, 27,83, D:North, S:.
C:8926, 26,83, D:North, S:.
C:8927, 25,83, D:North, S:.
C:8928, 24,83, D:North, S:.
C:8929, 23,83, D:North, S:.
C:8930, 22,83, D:North, S:.
C:8931, 21,83, D:North, S:|
C:8932, 20,83, D:North, S:.
C:8933, 19,83, D:North, S:.
C:8934, 18,83, D:North, S:.
C:8935, 17,83, D:North, S:.
C:8936, 16,83, D:North, S:.
C:8937, 15,83, D:North, S:.
C:8938, 14,83, D:North, S:.
C:8939, 13,83, D:North, S:\
C:8940, 13,82, D:West, S:.
C:8941, 13,81, D:West, S:.
C:8942, 13,80, D:West, S:.
C:8943, 13,79, D:West, S:.
C:8944, 13,78, D:West, S:.
C:8945, 13,77, D:West, S:.
C:8946, 13,76, D:West, S:.
C:8947, 13,75, D:West, S:.
C:8948, 13,74, D:West, S:.
C:8949, 13,73, D:West, S:.
C:8950, 13,72, D:West, S:.
C:8951, 13,71, D:West, S:.
C:8952, 13,70, D:West, S:.
C:8953, 13,69, D:West, S:.
C:8954, 13,68, D:West, S:.
C:8955, 13,67, D:West, S:.
C:8956, 13,66, D:West, S:.
C:8957, 13,65, D:West, S:.
C:8958, 13,64, D:West, S:.
C:8959, 13,63, D:West, S:.
C:8960, 13,62, D:West, S:.
C:8961, 13,61, D:West, S:.
C:8962, 13,60, D:West, S:.
C:8963, 13,59, D:West, S:.
C:8964, 13,58, D:West, S:.
C:8965, 13,57, D:West, S:.
C:8966, 13,56, D:West, S:.
C:8967, 13,55, D:West, S:.
C:8968, 13,54, D:West, S:.
C:8969, 13,53, D:West, S:.
C:8970, 13,52, D:West, S:.
C:8971, 13,51, D:West, S:.
C:8972, 13,50, D:West, S:.
C:8973, 13,49, D:West, S:-
C:8974, 13,48, D:West, S:.
C:8975, 13,47, D:West, S:.
C:8976, 13,46, D:West, S:\
C:8977, 12,46, D:North, S:.
C:8978, 11,46, D:North, S:\
C:8979, 11,45, D:West, S:.
C:8980, 11,44, D:West, S:.
C:8981, 11,43, D:West, S:.
C:8982, 11,42, D:West, S:.
C:8983, 11,41, D:West, S:.
C:8984, 11,40, D:West, S:.
C:8985, 11,39, D:West, S:.
C:8986, 11,38, D:West, S:.
C:8987, 11,37, D:West, S:.
C:8988, 11,36, D:West, S:.
C:8989, 11,35, D:West, S:.
C:8990, 11,34, D:West, S:.
C:8991, 11,33, D:West, S:.
C:8992, 11,32, D:West, S:.
C:8993, 11,31, D:West, S:.
C:8994, 11,30, D:West, S:.
C:8995, 11,29, D:West, S:.
C:8996, 11,28, D:West, S:.
C:8997, 11,27, D:West, S:.
C:8998, 11,26, D:West, S:\
C:8999, 10,26, D:North, S:.
C:9000, 9,26, D:North, S:.
C:9001, 8,26, D:North, S:.
C:9002, 7,26, D:North, S:.
C:9003, 6,26, D:North, S:.
C:9004, 5,26, D:North, S:.
C:9005, 4,26, D:North, S:.
C:9006, 3,26, D:North, S:.
C:9007, 2,26, D:North, S:.
C:9008, 1,26, D:North, S:.
C:9009, 0,26, D:North, S:.
C:9009, -1,26, D:North -> End.
C:9010, 77,83, D:South, S:.
C:9011, 78,83, D:South, S:.
C:9012, 79,83, D:South, S:.
C:9013, 80,83, D:South, S:.
C:9014, 81,83, D:South, S:.
C:9015, 82,83, D:South, S:.
C:9016, 83,83, D:South, S:.
C:9017, 84,83, D:South, S:.
C:9018, 85,83, D:South, S:.
C:9019, 86,83, D:South, S:.
C:9020, 87,83, D:South, S:.
C:9021, 88,83, D:South, S:.
C:9022, 89,83, D:South, S:.
C:9023, 90,83, D:South, S:.
C:9024, 91,83, D:South, S:.
C:9025, 92,83, D:South, S:.
C:9026, 93,83, D:South, S:.
C:9027, 94,83, D:South, S:.
C:9028, 95,83, D:South, S:.
C:9029, 96,83, D:South, S:.
C:9030, 97,83, D:South, S:.
C:9031, 98,83, D:South, S:.
C:9032, 99,83, D:South, S:.
C:9033, 100,83, D:South, S:.
C:9034, 101,83, D:South, S:.
C:9035, 102,83, D:South, S:.
C:9036, 103,83, D:South, S:.
C:9037, 104,83, D:South, S:.
C:9038, 105,83, D:South, S:\
C:9039, 105,84, D:East, S:.
C:9040, 105,85, D:East, S:.
C:9041, 105,86, D:East, S:/
C:9042, 104,86, D:North, S:.
C:9043, 103,86, D:North, S:.
C:9044, 102,86, D:North, S:\
C:9045, 102,85, D:West, S:.
C:9046, 102,84, D:West, S:.
C:9047, 102,83, D:West, S:.
C:9048, 102,82, D:West, S:.
C:9049, 102,81, D:West, S:.
C:9050, 102,80, D:West, S:.
C:9051, 102,79, D:West, S:.
C:9052, 102,78, D:West, S:.
C:9053, 102,77, D:West, S:.
C:9054, 102,76, D:West, S:.
C:9055, 102,75, D:West, S:.
C:9056, 102,74, D:West, S:.
C:9057, 102,73, D:West, S:.
C:9058, 102,72, D:West, S:.
C:9059, 102,71, D:West, S:.
C:9060, 102,70, D:West, S:.
C:9061, 102,69, D:West, S:.
C:9062, 102,68, D:West, S:.
C:9063, 102,67, D:West, S:.
C:9064, 102,66, D:West, S:.
C:9065, 102,65, D:West, S:.
C:9066, 102,64, D:West, S:.
C:9067, 102,63, D:West, S:.
C:9068, 102,62, D:West, S:.
C:9069, 102,61, D:West, S:.
C:9070, 102,60, D:West, S:.
C:9071, 102,59, D:West, S:.
C:9072, 102,58, D:West, S:.
C:9073, 102,57, D:West, S:.
C:9074, 102,56, D:West, S:.
C:9075, 102,55, D:West, S:.
C:9076, 102,54, D:West, S:/
C:9077, 103,54, D:South, S:.
C:9078, 104,54, D:South, S:.
C:9079, 105,54, D:South, S:.
C:9080, 106,54, D:South, S:.
C:9081, 107,54, D:South, S:.
C:9082, 108,54, D:South, S:-
C:9083, 108,53, D:West, S:.
C:9084, 108,52, D:West, S:.
C:9085, 108,51, D:West, S:.
C:9086, 108,50, D:West, S:.
C:9087, 108,49, D:West, S:/
C:9088, 109,49, D:South, S:.
C:9088, 110,49, D:South -> End.
C:9089, 108,55, D:East, S:-
C:9090, 108,56, D:East, S:.
C:9091, 108,57, D:East, S:.
C:9092, 108,58, D:East, S:.
C:9093, 108,59, D:East, S:.
C:9094, 108,60, D:East, S:.
C:9095, 108,61, D:East, S:.
C:9096, 108,62, D:East, S:.
C:9097, 108,63, D:East, S:.
C:9098, 108,64, D:East, S:.
C:9099, 108,65, D:East, S:.
C:9100, 108,66, D:East, S:.
C:9101, 108,67, D:East, S:.
C:9102, 108,68, D:East, S:.
C:9103, 108,69, D:East, S:.
C:9104, 108,70, D:East, S:.
C:9105, 108,71, D:East, S:.
C:9106, 108,72, D:East, S:.
C:9107, 108,73, D:East, S:.
C:9108, 108,74, D:East, S:.
C:9109, 108,75, D:East, S:.
C:9110, 108,76, D:East, S:.
C:9111, 108,77, D:East, S:.
C:9112, 108,78, D:East, S:.
C:9113, 108,79, D:East, S:.
C:9114, 108,80, D:East, S:.
C:9115, 108,81, D:East, S:.
C:9116, 108,82, D:East, S:.
C:9117, 108,83, D:East, S:.
C:9118, 108,84, D:East, S:.
C:9119, 108,85, D:East, S:.
C:9120, 108,86, D:East, S:.
C:9121, 108,87, D:East, S:\
C:9122, 109,87, D:South, S:.
C:9122, 110,87, D:South -> End.
C:9123, 76,97, D:East, S:/
C:9124, 75,97, D:North, S:.
C:9125, 74,97, D:North, S:.
C:9126, 73,97, D:North, S:-
C:9127, 73,96, D:West, S:.
C:9128, 73,95, D:West, S:.
C:9129, 73,94, D:West, S:.
C:9130, 73,93, D:West, S:.
C:9131, 73,92, D:West, S:.
C:9132, 73,91, D:West, S:.
C:9133, 73,90, D:West, S:.
C:9134, 73,89, D:West, S:.
C:9135, 73,88, D:West, S:.
C:9136, 73,87, D:West, S:.
C:9137, 73,86, D:West, S:.
C:9138, 73,85, D:West, S:.
C:9139, 73,84, D:West, S:.
C:9140, 73,83, D:West, S:.
C:9141, 73,98, D:East, S:.
C:9142, 73,99, D:East, S:.
C:9143, 73,100, D:East, S:.
C:9144, 73,101, D:East, S:.
C:9145, 73,102, D:East, S:.
C:9146, 73,103, D:East, S:.
C:9147, 73,104, D:East, S:.
C:9148, 73,105, D:East, S:.
C:9149, 73,106, D:East, S:.
C:9150, 73,107, D:East, S:.
C:9151, 73,108, D:East, S:.
C:9152, 73,109, D:East, S:.
C:9152, 73,110, D:East -> End.
C:9152, 110,66, D:South -> End.
C:9153, 96,40, D:South, S:.
C:9154, 97,40, D:South, S:-
C:9155, 97,39, D:West, S:.
C:9156, 97,38, D:West, S:.
C:9157, 97,37, D:West, S:/
C:9158, 98,37, D:South, S:.
C:9159, 99,37, D:South, S:.
C:9160, 100,37, D:South, S:.
C:9161, 101,37, D:South, S:.
C:9162, 102,37, D:South, S:.
C:9163, 103,37, D:South, S:\
C:9164, 103,38, D:East, S:\
C:9165, 104,38, D:South, S:.
C:9166, 105,38, D:South, S:.
C:9167, 106,38, D:South, S:.
C:9168, 107,38, D:South, S:.
C:9169, 108,38, D:South, S:.
C:9170, 109,38, D:South, S:.
C:9170, 110,38, D:South -> End.
C:9171, 97,41, D:East, S:.
C:9172, 97,42, D:East, S:.
C:9173, 97,43, D:East, S:.
C:9174, 97,44, D:East, S:.
C:9175, 97,45, D:East, S:.
C:9176, 97,46, D:East, S:.
C:9177, 97,47, D:East, S:/
C:9178, 96,47, D:North, S:.
C:9179, 95,47, D:North, S:.
C:9180, 94,47, D:North, S:.
C:9181, 93,47, D:North, S:.
C:9182, 92,47, D:North, S:.
C:9183, 91,47, D:North, S:.
C:9184, 90,47, D:North, S:.
C:9185, 89,47, D:North, S:.
C:9186, 88,47, D:North, S:.
C:9187, 87,47, D:North, S:.
C:9188, 86,47, D:North, S:.
C:9189, 85,47, D:North, S:.
C:9190, 84,47, D:North, S:.
C:9191, 83,47, D:North, S:.
C:9192, 82,47, D:North, S:.
C:9193, 81,47, D:North, S:|
C:9194, 80,47, D:North, S:.
C:9195, 79,47, D:North, S:.
C:9196, 78,47, D:North, S:.
C:9197, 77,47, D:North, S:/
C:9198, 77,48, D:East, S:.
C:9199, 77,49, D:East, S:.
C:9200, 77,50, D:East, S:.
C:9201, 77,51, D:East, S:.
C:9202, 77,52, D:East, S:.
C:9203, 77,53, D:East, S:-
C:9204, 77,54, D:East, S:.
C:9205, 77,55, D:East, S:\
C:9206, 78,55, D:South, S:.
C:9207, 79,55, D:South, S:/
C:9208, 79,54, D:West, S:.
C:9209, 79,53, D:West, S:.
C:9210, 79,52, D:West, S:.
C:9211, 79,51, D:West, S:|
C:9212, 78,51, D:North, S:.
C:9213, 77,51, D:North, S:.
C:9214, 76,51, D:North, S:.
C:9215, 75,51, D:North, S:.
C:9216, 74,51, D:North, S:/
C:9217, 74,52, D:East, S:.
C:9218, 74,53, D:East, S:.
C:9219, 74,54, D:East, S:.
C:9220, 74,55, D:East, S:.
C:9221, 74,56, D:East, S:-
C:9222, 74,57, D:East, S:.
C:9223, 74,58, D:East, S:.
C:9224, 74,59, D:East, S:.
C:9225, 74,60, D:East, S:/
C:9226, 73,60, D:North, S:.
C:9227, 72,60, D:North, S:.
C:9228, 71,60, D:North, S:.
C:9229, 70,60, D:North, S:.
C:9230, 69,60, D:North, S:.
C:9231, 68,60, D:North, S:.
C:9232, 67,60, D:North, S:/
C:9233, 67,61, D:East, S:\
C:9234, 68,61, D:South, S:.
C:9235, 69,61, D:South, S:.
C:9236, 70,61, D:South, S:.
C:9237, 71,61, D:South, S:.
C:9238, 72,61, D:South, S:.
C:9239, 73,61, D:South, S:-
C:9240, 73,60, D:West, S:.
C:9241, 73,59, D:West, S:/
C:9242, 74,59, D:South, S:.
C:9243, 75,59, D:South, S:.
C:9244, 76,59, D:South, S:.
C:9245, 77,59, D:South, S:.
C:9246, 78,59, D:South, S:.
C:9247, 79,59, D:South, S:-
C:9248, 79,58, D:West, S:.
C:9249, 79,57, D:West, S:.
C:9250, 79,56, D:West, S:.
C:9251, 79,55, D:West, S:/
C:9252, 80,55, D:South, S:.
C:9253, 81,55, D:South, S:.
C:9254, 82,55, D:South, S:.
C:9255, 83,55, D:South, S:.
C:9256, 84,55, D:South, S:/
C:9257, 84,54, D:West, S:.
C:9258, 84,53, D:West, S:.
C:9259, 84,52, D:West, S:|
C:9260, 83,52, D:North, S:.
C:9261, 82,52, D:North, S:.
C:9262, 81,52, D:North, S:.
C:9263, 80,52, D:North, S:|
C:9264, 79,52, D:North, S:.
C:9265, 78,52, D:North, S:.
C:9266, 77,52, D:North, S:.
C:9267, 76,52, D:North, S:.
C:9268, 75,52, D:North, S:.
C:9269, 74,52, D:North, S:.
C:9270, 73,52, D:North, S:.
C:9271, 72,52, D:North, S:.
C:9272, 85,52, D:South, S:.
C:9273, 86,52, D:South, S:.
C:9274, 87,52, D:South, S:.
C:9275, 88,52, D:South, S:.
C:9276, 89,52, D:South, S:.
C:9277, 90,52, D:South, S:.
C:9278, 91,52, D:South, S:.
C:9279, 92,52, D:South, S:.
C:9280, 93,52, D:South, S:.
C:9281, 94,52, D:South, S:.
C:9282, 95,52, D:South, S:.
C:9283, 96,52, D:South, S:.
C:9284, 97,52, D:South, S:.
C:9285, 98,52, D:South, S:.
C:9286, 99,52, D:South, S:\
C:9287, 99,53, D:East, S:.
C:9288, 99,54, D:East, S:.
C:9289, 99,55, D:East, S:.
C:9290, 99,56, D:East, S:.
C:9291, 99,57, D:East, S:.
C:9292, 99,58, D:East, S:.
C:9293, 99,59, D:East, S:.
C:9294, 99,60, D:East, S:.
C:9295, 99,61, D:East, S:.
C:9296, 99,62, D:East, S:.
C:9297, 99,63, D:East, S:.
C:9298, 99,64, D:East, S:.
C:9299, 99,65, D:East, S:.
C:9300, 99,66, D:East, S:.
C:9301, 99,67, D:East, S:.
C:9302, 99,68, D:East, S:.
C:9303, 99,69, D:East, S:.
C:9304, 99,70, D:East, S:.
C:9305, 99,71, D:East, S:.
C:9306, 99,72, D:East, S:.
C:9307, 99,73, D:East, S:.
C:9308, 99,74, D:East, S:.
C:9309, 99,75, D:East, S:.
C:9310, 99,76, D:East, S:|
C:9311, 98,76, D:North, S:.
C:9312, 97,76, D:North, S:.
C:9313, 96,76, D:North, S:.
C:9314, 95,76, D:North, S:.
C:9315, 94,76, D:North, S:.
C:9316, 93,76, D:North, S:.
C:9317, 92,76, D:North, S:.
C:9318, 91,76, D:North, S:.
C:9319, 90,76, D:North, S:.
C:9320, 89,76, D:North, S:.
C:9321, 88,76, D:North, S:.
C:9322, 87,76, D:North, S:.
C:9323, 86,76, D:North, S:.
C:9324, 85,76, D:North, S:.
C:9325, 84,76, D:North, S:.
C:9326, 83,76, D:North, S:.
C:9327, 82,76, D:North, S:.
C:9328, 81,76, D:North, S:.
C:9329, 80,76, D:North, S:.
C:9330, 79,76, D:North, S:.
C:9331, 78,76, D:North, S:.
C:9332, 77,76, D:North, S:.
C:9333, 76,76, D:North, S:.
C:9334, 75,76, D:North, S:.
C:9335, 74,76, D:North, S:.
C:9336, 73,76, D:North, S:.
C:9337, 72,76, D:North, S:.
C:9338, 71,76, D:North, S:.
C:9339, 70,76, D:North, S:.
C:9340, 69,76, D:North, S:.
C:9341, 68,76, D:North, S:.
C:9342, 67,76, D:North, S:.
C:9343, 66,76, D:North, S:.
C:9344, 65,76, D:North, S:.
C:9345, 64,76, D:North, S:.
C:9346, 63,76, D:North, S:.
C:9347, 62,76, D:North, S:.
C:9348, 79,60, D:East, S:.
C:9349, 79,61, D:East, S:.
C:9350, 79,62, D:East, S:.
C:9351, 79,63, D:East, S:.
C:9352, 79,64, D:East, S:.
C:9353, 79,65, D:East, S:.
C:9354, 79,66, D:East, S:.
C:9355, 79,67, D:East, S:|
C:9356, 78,67, D:North, S:.
C:9357, 77,67, D:North, S:.
C:9358, 76,67, D:North, S:.
C:9359, 75,67, D:North, S:|
C:9360, 74,67, D:North, S:|
C:9361, 73,67, D:North, S:-
C:9362, 73,66, D:West, S:.
C:9363, 73,65, D:West, S:.
C:9364, 73,64, D:West, S:.
C:9365, 73,63, D:West, S:.
C:9366, 73,62, D:West, S:.
C:9367, 73,61, D:West, S:-
C:9368, 73,60, D:West, S:.
C:9369, 73,68, D:East, S:.
C:9370, 73,69, D:East, S:.
C:9371, 73,70, D:East, S:.
C:9372, 73,71, D:East, S:.
C:9373, 73,72, D:East, S:.
C:9374, 73,73, D:East, S:.
C:9375, 73,74, D:East, S:.
C:9376, 73,75, D:East, S:.
C:9377, 73,76, D:East, S:.
C:9378, 73,77, D:East, S:.
C:9379, 73,78, D:East, S:.
C:9380, 73,79, D:East, S:.
C:9381, 73,80, D:East, S:.
C:9382, 73,81, D:East, S:.
C:9383, 73,82, D:East, S:|
C:9384, 72,82, D:North, S:.
C:9385, 74,82, D:South, S:.
C:9386, 75,82, D:South, S:.
C:9387, 76,82, D:South, S:.
C:9388, 77,82, D:South, S:.
C:9389, 78,82, D:South, S:.
C:9390, 79,82, D:South, S:.
C:9391, 80,82, D:South, S:.
C:9392, 81,82, D:South, S:.
C:9393, 82,82, D:South, S:.
C:9394, 83,82, D:South, S:.
C:9395, 84,82, D:South, S:.
C:9396, 85,82, D:South, S:.
C:9397, 86,82, D:South, S:.
C:9398, 87,82, D:South, S:.
C:9399, 88,82, D:South, S:.
C:9400, 89,82, D:South, S:.
C:9401, 90,82, D:South, S:.
C:9402, 91,82, D:South, S:.
C:9403, 92,82, D:South, S:.
C:9404, 93,82, D:South, S:.
C:9405, 94,82, D:South, S:.
C:9406, 95,82, D:South, S:.
C:9407, 96,82, D:South, S:.
C:9408, 97,82, D:South, S:.
C:9409, 98,82, D:South, S:.
C:9410, 80,67, D:South, S:.
C:9411, 81,67, D:South, S:.
C:9412, 82,67, D:South, S:.
C:9413, 83,67, D:South, S:.
C:9414, 84,67, D:South, S:.
C:9415, 85,67, D:South, S:-
C:9416, 85,66, D:West, S:.
C:9417, 85,65, D:West, S:.
C:9418, 85,64, D:West, S:.
C:9419, 85,63, D:West, S:.
C:9420, 85,62, D:West, S:.
C:9421, 85,61, D:West, S:-
C:9422, 85,60, D:West, S:.
C:9423, 85,59, D:West, S:.
C:9424, 85,58, D:West, S:.
C:9425, 85,57, D:West, S:.
C:9426, 85,56, D:West, S:.
C:9427, 85,55, D:West, S:-
C:9428, 85,54, D:West, S:.
C:9429, 85,53, D:West, S:.
C:9430, 85,52, D:West, S:.
C:9431, 85,51, D:West, S:.
C:9432, 85,50, D:West, S:.
C:9433, 85,49, D:West, S:.
